ID,Cnumber,RegionID,RegionName,Type,SubType,Category,ReEst_Subsidy2009,NewData,Developed,HDI_2005,Countries,%SSFsubsidies_assessed,weighted_by_sectorsize,Data_group,%SSF_totalCatch_EEZ,%SSF_totalCatch_Country,SSF_USD_1000
434,192,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,1073.5813681114,FALSE,Developing,0.838,Cuba,81.7927170868,1,3,90.1,81.7927170868,878.1113711164
435,192,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
436,192,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
437,192,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
438,192,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
440,192,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
441,192,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
442,192,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
1288,558,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,7368.23923729,FALSE,Developing,0.71,Nicaragua,15.7,0,2,31.5,21.8,1156.8135602545
1289,558,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,2186.5983973167,FALSE,Developing,0.71,Nicaragua,75,0,2,31.5,21.8,1639.9487979875
1290,558,4,"South, Central America and Carribbean",A3,MPAs,Good,1343.3670289755,FALSE,Developing,0.71,Nicaragua,31.5068493151,1,3,31.5,21.8,423.2526255676
1291,558,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1292,558,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,592.4268715053,TRUE,Developing,0.71,Nicaragua,21.8216318786,1,2,31.5,21.8,129.2772110495
1293,558,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1294,558,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,3750.4578360445,FALSE,Developing,0.71,Nicaragua,38.5,0,2,31.5,21.8,1443.9262668771
1295,558,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,4206.0032885089,FALSE,Developing,0.71,Nicaragua,0,0,3,31.5,21.8,0
1296,558,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1298,558,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1299,558,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1300,558,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.71,Nicaragua,NaN,NaN,NaN,31.5,21.8,#VALUE!
1262,548,5,Oceania,A1,Fisheries mangt.,Good,22308.714167925,FALSE,Developing,0.674,Vanuatu,21.3017751479,1,3,21.3017751479,6.8441064639,4752.1521304456
1263,548,5,Oceania,A2,Fishery R and D,Good,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1264,548,5,Oceania,A3,MPAs,Good,398.2107340332,FALSE,Developing,0.674,Vanuatu,21.3017751479,1,3,21.3017751479,6.8441064639,84.8259551787
1265,548,5,Oceania,B1,Boat constsruct.  and  renov.,Bad,43294.9350412905,FALSE,Developing,0.674,Vanuatu,6.8441064639,1,3,21.3017751479,6.8441064639,2963.1514476929
1266,548,5,Oceania,B2,Fisheries dev. projects,Bad,82.270043955,TRUE,Developing,0.674,Vanuatu,6.8441064639,1,3,21.3017751479,6.8441064639,5.6306493962
1267,548,5,Oceania,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1268,548,5,Oceania,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1269,548,5,Oceania,B5,Tax exemption,Bad,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1270,548,5,Oceania,B6,Fishing access,Bad,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1272,548,5,Oceania,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1273,548,5,Oceania,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1274,548,5,Oceania,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.674,Vanuatu,NaN,NaN,NaN,21.3017751479,6.8441064639,#VALUE!
1275,554,5,Oceania,A1,Fisheries mangt.,Good,67461.3605946,TRUE,Developed,0.943,New Zealand,13.9381784889,1,3,13.9381784889,22.2369061696,9402.8848507188
1276,554,5,Oceania,A2,Fishery R and D,Good,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1277,554,5,Oceania,A3,MPAs,Good,7371.1867219171,FALSE,Developed,0.943,New Zealand,13.9381784889,1,3,13.9381784889,22.2369061696,1027.4091620512
1278,554,5,Oceania,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1279,554,5,Oceania,B2,Fisheries dev. projects,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1280,554,5,Oceania,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1281,554,5,Oceania,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1282,554,5,Oceania,B5,Tax exemption,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1283,554,5,Oceania,B6,Fishing access,Bad,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1285,554,5,Oceania,C1,Fisher assistance,Ugly,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1286,554,5,Oceania,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
1287,554,5,Oceania,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.943,New Zealand,NaN,NaN,NaN,13.9381784889,22.2369061696,#VALUE!
924,388,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,4459.3105365868,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,4459.3105365868
925,388,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
926,388,4,"South, Central America and Carribbean",A3,MPAs,Good,4462.6224365199,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,4462.6224365199
927,388,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,8654.2689216689,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,8654.2689216689
928,388,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,29.1677984832,TRUE,Developing,0.736,Jamaica,100,0,2,100,100,29.1677984832
929,388,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
930,388,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,2436.401206574,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,2436.401206574
931,388,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
932,388,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
934,388,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
935,388,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.736,Jamaica,NaN,NaN,NaN,100,100,#VALUE!
936,388,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,644.850740543,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,644.850740543
742,324,3,Africa,A1,Fisheries mangt.,Good,135.88388685,TRUE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0
743,324,3,Africa,A2,Fishery R and D,Good,8170.5914913126,FALSE,Developing,0.456,Guinea,21.5,1,3,21.5,75.9524784924,1756.6771706322
744,324,3,Africa,A3,MPAs,Good,,FALSE,Developing,0.456,Guinea,NaN,NaN,NaN,21.5,75.9524784924,#VALUE!
745,324,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.456,Guinea,NaN,NaN,NaN,21.5,75.9524784924,#VALUE!
746,324,3,Africa,B2,Fisheries dev. projects,Bad,7395.7635565501,TRUE,Developing,0.456,Guinea,21.5,1,3,21.5,75.9524784924,1590.0891646583
747,324,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.456,Guinea,NaN,NaN,NaN,21.5,75.9524784924,#VALUE!
748,324,3,Africa,B4,Markt.  and  storage infrast.,Bad,6341.9189083,TRUE,Developing,0.456,Guinea,100,,2,21.5,75.9524784924,6341.9189083
749,324,3,Africa,B5,Tax exemption,Bad,7080.4783722441,FALSE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0
750,324,3,Africa,B6,Fishing access,Bad,6681.5920736,TRUE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0
752,324,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.456,Guinea,NaN,NaN,NaN,21.5,75.9524784924,#VALUE!
753,324,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.456,Guinea,NaN,NaN,NaN,21.5,75.9524784924,#VALUE!
754,324,3,Africa,C3,Rural fisher communities,Ugly,367.736493801,FALSE,Developing,0.456,Guinea,100,0,2,21.5,75.9524784924,367.736493801
1132,478,3,Africa,A1,Fisheries mangt.,Good,120.31534378,TRUE,Developing,0.55,Mauritania,0,0,2,4.3,38.465310125,0
1133,478,3,Africa,A2,Fishery R and D,Good,5037.7142538127,FALSE,Developing,0.55,Mauritania,0,0,2,4.3,38.465310125,0
1134,478,3,Africa,A3,MPAs,Good,400.7868020417,FALSE,Developing,0.55,Mauritania,4.3,1,3,4.3,38.465310125,17.2338324878
1135,478,3,Africa,B1,Boat constsruct.  and  renov.,Bad,4002.7833524126,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,2001.3916762063
1136,478,3,Africa,B2,Fisheries dev. projects,Bad,9352.620940566,TRUE,Developing,0.55,Mauritania,100,0,2,4.3,38.465310125,9352.620940566
1137,478,3,Africa,B3,Fishing port develop.,Bad,2258.427066647,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,1129.2135333235
1138,478,3,Africa,B4,Markt.  and  storage infrast.,Bad,3869.2384070193,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,1934.6192035096
1139,478,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.55,Mauritania,NaN,NaN,NaN,4.3,38.465310125,#VALUE!
1140,478,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.55,Mauritania,NaN,NaN,NaN,4.3,38.465310125,#VALUE!
1142,478,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.55,Mauritania,NaN,NaN,NaN,4.3,38.465310125,#VALUE!
1143,478,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.55,Mauritania,NaN,NaN,NaN,4.3,38.465310125,#VALUE!
1144,478,3,Africa,C3,Rural fisher communities,Ugly,1024.0849281399,FALSE,Developing,0.55,Mauritania,100,0,2,4.3,38.465310125,1024.0849281399
1587,686,3,Africa,A1,Fisheries mangt.,Good,114.7536862,TRUE,Developing,0.499,Senegal,44,1,2,44.0738409901,50.5756676558,50.491621928
1588,686,3,Africa,A2,Fishery R and D,Good,2951.5686807395,FALSE,Developing,0.499,Senegal,50,1,2,44.0738409901,50.5756676558,1475.7843403698
1589,686,3,Africa,A3,MPAs,Good,113.7303369999,FALSE,Developing,0.499,Senegal,44.1,1,3,44.0738409901,50.5756676558,50.155078617
1590,686,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1591,686,3,Africa,B2,Fisheries dev. projects,Bad,2830.9832483096,TRUE,Developing,0.499,Senegal,50,1,2,44.0738409901,50.5756676558,1415.4916241548
1592,686,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1593,686,3,Africa,B4,Markt.  and  storage infrast.,Bad,580.0479905443,FALSE,Developing,0.499,Senegal,0,0,2,44.0738409901,50.5756676558,0
1594,686,3,Africa,B5,Tax exemption,Bad,1136.7044110233,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1595,686,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1597,686,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1598,686,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.499,Senegal,NaN,NaN,NaN,44.0738409901,50.5756676558,#VALUE!
1599,686,3,Africa,C3,Rural fisher communities,Ugly,139.3336111733,FALSE,Developing,0.499,Senegal,100,0,2,44.0738409901,50.5756676558,139.3336111733
1613,694,3,Africa,A1,Fisheries mangt.,Good,137.5609617,TRUE,Developing,0.336,Sierra Leone,76.4,1,3,76.4440433213,80.7692307692,105.0965747388
1614,694,3,Africa,A2,Fishery R and D,Good,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1615,694,3,Africa,A3,MPAs,Good,,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1616,694,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1617,694,3,Africa,B2,Fisheries dev. projects,Bad,9283.8354687731,FALSE,Developing,0.336,Sierra Leone,33,0,2,76.4440433213,80.7692307692,3063.6657046951
1618,694,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1619,694,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1620,694,3,Africa,B5,Tax exemption,Bad,5275.8485671873,FALSE,Developing,0.336,Sierra Leone,50,0,2,76.4440433213,80.7692307692,2637.9242835937
1621,694,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1623,694,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1624,694,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.336,Sierra Leone,NaN,NaN,NaN,76.4440433213,80.7692307692,#VALUE!
1625,694,3,Africa,C3,Rural fisher communities,Ugly,1069.3477368029,FALSE,Developing,0.336,Sierra Leone,100,0,2,76.4440433213,80.7692307692,1069.3477368029
1600,690,3,Africa,A1,Fisheries mangt.,Good,994.046962123,FALSE,Developing,0.843,Seychelles,11,1,2,11.1111111111,8.9709762533,109.3451658335
1601,690,3,Africa,A2,Fishery R and D,Good,707.1241546057,FALSE,Developing,0.843,Seychelles,11,1,2,11.1111111111,8.9709762533,77.7836570066
1602,690,3,Africa,A3,MPAs,Good,1021.7048512981,FALSE,Developing,0.843,Seychelles,11,1,3,11.1111111111,8.9709762533,112.3875336428
1603,690,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1604,690,3,Africa,B2,Fisheries dev. projects,Bad,1292.6137722913,TRUE,Developing,0.843,Seychelles,0,0,2,11.1111111111,8.9709762533,0
1605,690,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1606,690,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1607,690,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1608,690,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1610,690,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1611,690,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.843,Seychelles,NaN,NaN,NaN,11.1111111111,8.9709762533,#VALUE!
1612,690,3,Africa,C3,Rural fisher communities,Ugly,143.7467860959,FALSE,Developing,0.843,Seychelles,100,0,2,11.1111111111,8.9709762533,143.7467860959
612,266,3,Africa,A1,Fisheries mangt.,Good,2293.3562973829,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,639.8464069698
613,266,3,Africa,A2,Fishery R and D,Good,1582.2033014403,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,441.4347211018
614,266,3,Africa,A3,MPAs,Good,1016.5205692349,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,283.6092388165
615,266,3,Africa,B1,Boat constsruct.  and  renov.,Bad,105.8704254212,FALSE,Developing,0.677,Gabon,63.5,1,2,27.9424216765,63.4615384615,67.2277201424
616,266,3,Africa,B2,Fisheries dev. projects,Bad,1481.6177067555,TRUE,Developing,0.677,Gabon,100,0,2,27.9424216765,63.4615384615,1481.6177067555
617,266,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.677,Gabon,NaN,NaN,NaN,27.9424216765,63.4615384615,#VALUE!
618,266,3,Africa,B4,Markt.  and  storage infrast.,Bad,1215.2182258196,FALSE,Developing,0.677,Gabon,63.5,1,2,27.9424216765,63.4615384615,771.6635733955
619,266,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.677,Gabon,NaN,NaN,NaN,27.9424216765,63.4615384615,#VALUE!
620,266,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.677,Gabon,NaN,NaN,NaN,27.9424216765,63.4615384615,#VALUE!
622,266,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.677,Gabon,NaN,NaN,NaN,27.9424216765,63.4615384615,#VALUE!
623,266,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.677,Gabon,NaN,NaN,NaN,27.9424216765,63.4615384615,#VALUE!
624,266,3,Africa,C3,Rural fisher communities,Ugly,133.0942599319,FALSE,Developing,0.677,Gabon,100,0,2,27.9424216765,63.4615384615,133.0942599319
261,120,3,Africa,A1,Fisheries mangt.,Good,3152.5107205061,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,2358.0780189386
262,120,3,Africa,A2,Fishery R and D,Good,2242.5675968895,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,1677.4405624733
263,120,3,Africa,A3,MPAs,Good,372.0434165436,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,278.2884755746
264,120,3,Africa,B1,Boat constsruct.  and  renov.,Bad,6118.1354601056,FALSE,Developing,0.532,Cameroon,0,0,,74.7716894977,82.4937027708,0
265,120,3,Africa,B2,Fisheries dev. projects,Bad,2.5264368333,TRUE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,1.8897747513
266,120,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
267,120,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
268,120,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
269,120,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
271,120,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
272,120,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
273,120,3,Africa,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.532,Cameroon,NaN,NaN,NaN,74.7716894977,82.4937027708,#VALUE!
1080,450,3,Africa,A1,Fisheries mangt.,Good,7544.2128684941,FALSE,Developing,0.533,Madagascar,25,0,2,73.7449509521,83.3116036506,1886.0532171235
1081,450,3,Africa,A2,Fishery R and D,Good,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1082,450,3,Africa,A3,MPAs,Good,248.5724473293,FALSE,Developing,0.533,Madagascar,73.7,1,3,73.7449509521,83.3116036506,183.1978936817
1083,450,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1084,450,3,Africa,B2,Fisheries dev. projects,Bad,2440.219777741,TRUE,Developing,0.533,Madagascar,30,0,2,73.7449509521,83.3116036506,732.0659333223
1085,450,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1086,450,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1087,450,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1088,450,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1090,450,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1091,450,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.533,Madagascar,NaN,NaN,NaN,73.7449509521,83.3116036506,#VALUE!
1092,450,3,Africa,C3,Rural fisher communities,Ugly,1090.9507588583,FALSE,Developing,0.533,Madagascar,100,0,2,73.7449509521,83.3116036506,1090.9507588583
989,410,2,Asia,A1,Fisheries mangt.,Good,69199.8463244176,FALSE,Developed,,Korea Rep,22.1,0,2,16.3809021366,17.2939210694,15293.1660376963
990,410,2,Asia,A2,Fishery R and D,Good,28518.0725652177,FALSE,Developed,,Korea Rep,16.4,1,2,16.3809021366,17.2939210694,4676.9639006957
991,410,2,Asia,A3,MPAs,Good,3104.3818615243,FALSE,Developed,,Korea Rep,16.4,1,3,16.3809021366,17.2939210694,509.11862529
992,410,2,Asia,B1,Boat constsruct.  and  renov.,Bad,67415.3088327359,FALSE,Developed,,Korea Rep,12.3,0,2,16.3809021366,17.2939210694,8292.0829864265
993,410,2,Asia,B2,Fisheries dev. projects,Bad,115.432357251,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0
994,410,2,Asia,B3,Fishing port develop.,Bad,440425.305635909,FALSE,Developed,,Korea Rep,17.3,1,3,16.3809021366,17.2939210694,76193.5778750123
995,410,2,Asia,B4,Markt.  and  storage infrast.,Bad,70535.0100766887,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0
996,410,2,Asia,B5,Tax exemption,Bad,10023.9877572232,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0
997,410,2,Asia,B6,Fishing access,Bad,60174.3162758175,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0
999,410,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developed,,Korea Rep,NaN,NaN,NaN,16.3809021366,17.2939210694,#VALUE!
1000,410,2,Asia,C2,Vessel buyback,Ugly,22580.7774818712,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0
1001,410,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developed,,Korea Rep,NaN,NaN,NaN,16.3809021366,17.2939210694,#VALUE!
339,157,2,Asia,A1,Fisheries mangt.,Good,24448.1013236143,FALSE,Developed,0.932,Taiwan,12.7,0,2,23.400309119,7.8673872376,3104.908868099
340,157,2,Asia,A2,Fishery R and D,Good,4539.0708513342,FALSE,Developed,0.932,Taiwan,23.4,1,2,23.400309119,7.8673872376,1062.1425792122
341,157,2,Asia,A3,MPAs,Good,3601.7583274664,FALSE,Developed,0.932,Taiwan,23.4,1,3,23.400309119,7.8673872376,842.8114486271
342,157,2,Asia,B1,Boat constsruct.  and  renov.,Bad,93151.2531951098,FALSE,Developed,0.932,Taiwan,22,0,2,23.400309119,7.8673872376,20493.2757029242
343,157,2,Asia,B2,Fisheries dev. projects,Bad,0,FALSE,Developed,0.932,Taiwan,NaN,NaN,NaN,23.400309119,7.8673872376,#VALUE!
344,157,2,Asia,B3,Fishing port develop.,Bad,74572.20485271,FALSE,Developed,0.932,Taiwan,7.9,1,2,23.400309119,7.8673872376,5891.2041833641
345,157,2,Asia,B4,Markt.  and  storage infrast.,Bad,7391.0948056554,FALSE,Developed,0.932,Taiwan,23.2,0,2,23.400309119,7.8673872376,1714.7339949121
