ID,Cnumber,RegionID,RegionName,Type,SubType,Category,ReEst_Subsidy2009,NewData,Developed,HDI_2005,Countries,%SSFsubsidies_assessed,weighted_by_sectorsize,Data_group,%SSF_totalCatch_EEZ,%SSF_totalCatch_Country,%SSF_decimal,SSF_USD_1000,Comment,DocSource,SourceVisitDate,Ref,URL,User,OldComment
852,364,2,Asia,B4,Markt. & storage infrast.,Bad,27383.7590557317,FALSE,Developing,0.759,Iran,50,0,2,58.0521262003,57.8920570265,0.580521262,13691.8795278659,"ftp://ftp.fao.org/FI/DOCUMENT/fcp/en/FI_CP_IR.pdf: mentioning of SSF and deep sea, so split 50/50 %",,,,,,
853,364,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developing,0.759,Iran,NA,NA,NA,58.0521262003,57.8920570265,0.580521262,#VALUE!,,,,,,,
854,364,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.759,Iran,NA,NA,NA,58.0521262003,57.8920570265,0.580521262,#VALUE!,,,,,,,
856,364,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.759,Iran,NA,NA,NA,58.0521262003,57.8920570265,0.580521262,#VALUE!,,,,,,,
857,364,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.759,Iran,NA,NA,NA,58.0521262003,57.8920570265,0.580521262,#VALUE!,,,,,,,
858,364,2,Asia,C3,Rural fisher communities,Ugly,7247.7568778865,FALSE,Developing,0.759,Iran,100,0,2,58.0521262003,57.8920570265,0.580521262,7247.7568778865,ftp://ftp.fao.org/FI/DOCUMENT/fcp/en/FI_CP_IR.pdf,,,,,,
508,218,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,28288.3461080695,FALSE,Developing,0.772,Ecuador,21.9,1,2,21.9,15.5950548632,0.219,6195.1477976672,http://www.fao.org/fishery/facp/ECU/es#pageSection1,,,,,,
509,218,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,18633.9214859974,FALSE,Developing,0.772,Ecuador,15.5950548632,1,2,21.9,15.5950548632,0.219,2905.9702789096,,,,,,,
510,218,4,"South, Central America and Carribbean",A3,MPAs,Good,2409.2634445377,FALSE,Developing,0.772,Ecuador,21.9,1,3,21.9,15.5950548632,0.219,527.6286943538,,,,,,,
511,218,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,1748.8029036,TRUE,Developing,0.772,Ecuador,0,0,2,21.9,15.5950548632,0.219,0,,,,,,,
512,218,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,8107.6476789671,TRUE,Developing,0.772,Ecuador,15.5950548632,1,2,21.9,15.5950548632,0.219,1264.392103651,,,,,,,
513,218,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
514,218,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
515,218,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
516,218,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
518,218,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
519,218,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
520,218,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.772,Ecuador,NA,NA,NA,21.9,15.5950548632,0.219,#VALUE!,,,,,,,
755,328,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,14007.1195926624,FALSE,Developing,0.75,Guyana,51.6025641026,0,2,51.7,51.355661882,0.517,7228.0328667264,http://www.fao.or g/fi/oldsite/FCP/en/GUY/profile.htm (accessed 2015)Mentioning of SSF management on FAO profile,,,,,,
756,328,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,9964.0924311129,FALSE,Developing,0.75,Guyana,51.355661882,0,2,51.7,51.355661882,0.517,5117.1256185301,Mention of CARICOM- SSF related,,,,,,
757,328,4,"South, Central America and Carribbean",A3,MPAs,Good,,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
758,328,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
759,328,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,30353.4551348606,FALSE,Developing,0.75,Guyana,0,0,2,51.7,51.355661882,0.517,0,"The investment requirement was probably exceeded, due primarily to the aggressiveness of the private sector, which built new and modernized existing seabob and fish processing plants, installed increased ice-making capacities and established enterprises",,,,,,
760,328,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
761,328,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
762,328,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
763,328,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
765,328,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
766,328,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.75,Guyana,NA,NA,NA,51.7,51.355661882,0.517,#VALUE!,,,,,,,
767,328,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,2025.5374839349,FALSE,Developing,0.75,Guyana,100,0,2,51.7,51.355661882,0.517,2025.5374839349,,,,,,,
1938,862,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,17753.860429206,FALSE,Developing,0.792,Venezuela,94.3103448276,1,3,94.3103448276,75.698865209,0.9431034483,16743.7269909926,,,,,,,
1939,862,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1940,862,4,"South, Central America and Carribbean",A3,MPAs,Good,5385.392741537,FALSE,Developing,0.792,Venezuela,94.3103448276,1,3,94.3103448276,75.698865209,0.9431034483,5078.9824648633,,,,,,,
1941,862,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1942,862,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,29.7551230163,FALSE,Developing,0.792,Venezuela,33,0,2,94.3103448276,75.698865209,0.9431034483,9.8191905954,,,,,,,
1943,862,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1944,862,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,9700.0389032153,FALSE,Developing,0.792,Venezuela,0,0,2,94.3103448276,75.698865209,0.9431034483,0,,,,,,,
1945,862,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,10944.3727765381,FALSE,Developing,0.792,Venezuela,75.698865209,1,2,94.3103448276,75.698865209,0.9431034483,8284.7659960785,,,,,,,
1946,862,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1948,862,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1949,862,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.792,Venezuela,NA,NA,NA,94.3103448276,75.698865209,0.9431034483,#VALUE!,,,,,,,
1950,862,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,2567.3441820679,FALSE,Developing,0.792,Venezuela,100,0,2,94.3103448276,75.698865209,0.9431034483,2567.3441820679,,,,,,,
404,188,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,5636.5621658642,FALSE,Developing,0.846,Costa Rica,25.3503184713,1,3,25.3503184713,28.4366576819,0.2535031847,1428.8864598815,,,,,,,
405,188,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,4009.6194250339,FALSE,Developing,0.846,Costa Rica,28.4366576819,1,3,25.3503184713,28.4366576819,0.2535031847,1140.2017502455,,,,,,,
406,188,4,"South, Central America and Carribbean",A3,MPAs,Good,1727.4825550689,FALSE,Developing,0.846,Costa Rica,25.3503184713,1,3,25.3503184713,28.4366576819,0.2535031847,437.9223292468,,,,,,,
407,188,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
408,188,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,280.3037018208,TRUE,Developing,0.846,Costa Rica,0,0,2,25.3503184713,28.4366576819,0.2535031847,0,,,,,,,
409,188,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
410,188,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
411,188,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
412,188,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
414,188,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
415,188,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.846,Costa Rica,NA,NA,NA,25.3503184713,28.4366576819,0.2535031847,#VALUE!,,,,,,,
416,188,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,1222.1480527442,FALSE,Developing,0.846,Costa Rica,100,0,3,25.3503184713,28.4366576819,0.2535031847,1222.1480527442,,,,,,,
1717,740,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,11979.1204695275,FALSE,Developing,0.774,Suriname,51.8918918919,1,3,51.8918918919,65.6036446469,0.5189189189,6216.1922436467,,,,,,,
1718,740,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1719,740,4,"South, Central America and Carribbean",A3,MPAs,Good,2247.4790534205,FALSE,Developing,0.774,Suriname,51.8918918919,1,3,51.8918918919,65.6036446469,0.5189189189,1166.2594006939,,,,,,,
1720,740,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1721,740,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,4764.2993057136,TRUE,Developing,0.774,Suriname,65.6036446469,1,2,51.8918918919,65.6036446469,0.5189189189,3125.5539864363,ftp://ftp.fao.org/FI/DOCUMENT/fcp/en/FI_CP_SR.pdf,,,,,,
1722,740,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1723,740,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,2673.4292007052,FALSE,Developing,0.774,Suriname,100,0,2,51.8918918919,65.6036446469,0.5189189189,2673.4292007052,"JICA assistance programs towards storage and processing. ==> all for SSF: “Small-scale fisheries centre in Paramaribo, donated by JICA”",,,,,,
1724,740,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1725,740,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1727,740,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1728,740,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.774,Suriname,NA,NA,NA,51.8918918919,65.6036446469,0.5189189189,#VALUE!,,,,,,,
1729,740,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,1732.2722558932,FALSE,Developing,0.774,Suriname,100,0,2,51.8918918919,65.6036446469,0.5189189189,1732.2722558932,,,,,,,
430,192,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,9745.2534536847,FALSE,Developing,0.838,Cuba,90.1,1,3,90.1,81.7927170868,0.901,8780.4733617699,http://www.fao.org/fishery/facp/CUB/es  Up-dated 2015 accessed 2015,,,,,,
431,192,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
432,192,4,"South, Central America and Carribbean",A3,MPAs,Good,5340.3984550546,FALSE,Developing,0.838,Cuba,90.1,1,3,90.1,81.7927170868,0.901,4811.6990080042,,,,,,,
433,192,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
434,192,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,1073.5813681114,FALSE,Developing,0.838,Cuba,81.7927170868,1,3,90.1,81.7927170868,0.901,878.1113711164,,,,,,,
435,192,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
436,192,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
437,192,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
438,192,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
440,192,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
441,192,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
442,192,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.838,Cuba,NA,NA,NA,90.1,81.7927170868,0.901,#VALUE!,,,,,,,
1288,558,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,7368.23923729,FALSE,Developing,0.71,Nicaragua,15.7,0,2,31.5,21.8,0.315,1156.8135602545,,,,,,,
1289,558,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,2186.5983973167,FALSE,Developing,0.71,Nicaragua,75,0,2,31.5,21.8,0.315,1639.9487979875,,,,,,,
1290,558,4,"South, Central America and Carribbean",A3,MPAs,Good,1343.3670289755,FALSE,Developing,0.71,Nicaragua,31.5068493151,1,3,31.5,21.8,0.315,423.2526255676,,,,,,,
1291,558,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1292,558,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,592.4268715053,TRUE,Developing,0.71,Nicaragua,21.8216318786,1,2,31.5,21.8,0.315,129.2772110495,,,,,,,
1293,558,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1294,558,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,3750.4578360445,FALSE,Developing,0.71,Nicaragua,38.5,0,2,31.5,21.8,0.315,1443.9262668771,,,,,,,
1295,558,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,4206.0032885089,FALSE,Developing,0.71,Nicaragua,0,0,3,31.5,21.8,0.315,0,,,,,,,
1296,558,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1298,558,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1299,558,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1300,558,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.71,Nicaragua,NA,NA,NA,31.5,21.8,0.315,#VALUE!,,,,,,,
1262,548,5,Oceania,A1,Fisheries mangt.,Good,22308.714167925,FALSE,Developing,0.674,Vanuatu,21.3017751479,1,3,21.3017751479,6.8441064639,0.2130177515,4752.1521304456,_http://www.fao.org/fishery/facp/VUT/en Up-dated 2010 accessed 2015,,,,,,
1263,548,5,Oceania,A2,Fishery R&D,Good,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1264,548,5,Oceania,A3,MPAs,Good,398.2107340332,FALSE,Developing,0.674,Vanuatu,21.3017751479,1,3,21.3017751479,6.8441064639,0.2130177515,84.8259551787,,,,,,,
1265,548,5,Oceania,B1,Boat constsruct. & renov.,Bad,43294.9350412905,FALSE,Developing,0.674,Vanuatu,6.8441064639,1,3,21.3017751479,6.8441064639,0.2130177515,2963.1514476929,,,,,,,
1266,548,5,Oceania,B2,Fisheries dev. projects,Bad,82.270043955,TRUE,Developing,0.674,Vanuatu,6.8441064639,1,3,21.3017751479,6.8441064639,0.2130177515,5.6306493962,,,,,,,
1267,548,5,Oceania,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1268,548,5,Oceania,B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1269,548,5,Oceania,B5,Tax exemption,Bad,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1270,548,5,Oceania,B6,Fishing access,Bad,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1272,548,5,Oceania,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1273,548,5,Oceania,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1274,548,5,Oceania,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.674,Vanuatu,NA,NA,NA,21.3017751479,6.8441064639,0.2130177515,#VALUE!,,,,,,,
1275,554,5,Oceania,A1,Fisheries mangt.,Good,67461.3605946,TRUE,Developed,0.943,New Zealand,13.9381784889,1,3,13.9381784889,22.2369061696,0.1393817849,9402.8848507188,Based on OECD reports Seems like the main focus is on management and law enforcement i.e. assume equal share with SSF,,,,,,
1276,554,5,Oceania,A2,Fishery R&D,Good,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1277,554,5,Oceania,A3,MPAs,Good,7371.1867219171,FALSE,Developed,0.943,New Zealand,13.9381784889,1,3,13.9381784889,22.2369061696,0.1393817849,1027.4091620512,,,,,,,
1278,554,5,Oceania,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1279,554,5,Oceania,B2,Fisheries dev. projects,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1280,554,5,Oceania,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1281,554,5,Oceania,B4,Markt. & storage infrast.,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1282,554,5,Oceania,B5,Tax exemption,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1283,554,5,Oceania,B6,Fishing access,Bad,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1285,554,5,Oceania,C1,Fisher assistance,Ugly,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1286,554,5,Oceania,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
1287,554,5,Oceania,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.943,New Zealand,NA,NA,NA,13.9381784889,22.2369061696,0.1393817849,#VALUE!,,,,,,,
924,388,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,4459.3105365868,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,1,4459.3105365868,,,,,,,
925,388,4,"South, Central America and Carribbean",A2,Fishery R&D,Good,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
926,388,4,"South, Central America and Carribbean",A3,MPAs,Good,4462.6224365199,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,1,4462.6224365199,,,,,,,
927,388,4,"South, Central America and Carribbean",B1,Boat constsruct. & renov.,Bad,8654.2689216689,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,1,8654.2689216689,,,,,,,
928,388,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,29.1677984832,TRUE,Developing,0.736,Jamaica,100,0,2,100,100,1,29.1677984832,,,,,,,
929,388,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
930,388,4,"South, Central America and Carribbean",B4,Markt. & storage infrast.,Bad,2436.401206574,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,1,2436.401206574,,,,,,,
931,388,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
932,388,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
934,388,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
935,388,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.736,Jamaica,NA,NA,NA,100,100,1,#VALUE!,,,,,,,
936,388,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,644.850740543,FALSE,Developing,0.736,Jamaica,100,0,2,100,100,1,644.850740543,,,,,,,
742,324,3,Africa,A1,Fisheries mangt.,Good,135.88388685,TRUE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0.215,0,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_GN.pdf No mention of measurement measures for artisinal sector,,,,,,
743,324,3,Africa,A2,Fishery R&D,Good,8170.5914913126,FALSE,Developing,0.456,Guinea,21.5,1,3,21.5,75.9524784924,0.215,1756.6771706322,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_GN.pdf,,,,,,
744,324,3,Africa,A3,MPAs,Good,,FALSE,Developing,0.456,Guinea,NA,NA,NA,21.5,75.9524784924,0.215,#VALUE!,,,,,,,
745,324,3,Africa,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.456,Guinea,NA,NA,NA,21.5,75.9524784924,0.215,#VALUE!,,,,,,,
746,324,3,Africa,B2,Fisheries dev. projects,Bad,7395.7635565501,TRUE,Developing,0.456,Guinea,21.5,1,3,21.5,75.9524784924,0.215,1590.0891646583,,,,,,,
747,324,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.456,Guinea,NA,NA,NA,21.5,75.9524784924,0.215,#VALUE!,,,,,,,
748,324,3,Africa,B4,Markt. & storage infrast.,Bad,6341.9189083,TRUE,Developing,0.456,Guinea,100,,2,21.5,75.9524784924,0.215,6341.9189083,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_GN.pdf,,,,,,
749,324,3,Africa,B5,Tax exemption,Bad,7080.4783722441,FALSE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0.215,0,"_http://projects.nri.org/fishtrade/synthesis.pdf ... since 1997, the artisanal sector no longer
obtains direct subsidies such as tax-free inputs (e.g.
fuel, fishing gear).",,,,,,
750,324,3,Africa,B6,Fishing access,Bad,6681.5920736,TRUE,Developing,0.456,Guinea,0,0,2,21.5,75.9524784924,0.215,0,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_GN.pdf,,,,,,
752,324,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.456,Guinea,NA,NA,NA,21.5,75.9524784924,0.215,#VALUE!,,,,,,,
753,324,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.456,Guinea,NA,NA,NA,21.5,75.9524784924,0.215,#VALUE!,,,,,,,
